       1                   2              3              4              5               6             7           8        9             10             11          12         13         14         15             16            17            18            19        20        21              22              23              24          25           26             27          28
 IRIS_ID              CMT_ID           EVLA           EVLO           EVDP     ORIGIN_DATE   ORIGIN_TIME     MAG_VAL MAG_TYPE           STLA           STLO        STDP       BATH      KSTNM      PHASE       RAYPARAM         GCARC            AZ           BAZ  FC_LOWER  FC_UPPER         SNR_ALL        SNR_PASS        SNR_STOP          CC       TSHIFT     TSHIFT_REL  CORRECTION
                                      (deg)          (deg)           (km)    (YYYY-MM-DD)    (HH:MM:SS)                               (deg)          (deg)         (m)        (m)                              (s/rad)         (deg)         (deg)         (deg)      (Hz)      (Hz)                                                                      (s)                           
10956612      B201810071742A       -28.1210      -179.2650       400.0000      2018-10-07      17:42:21      5.6215       Mw       -12.2889      -171.8224        1507       4844      P0008          P       607.2448       17.2920       25.2019      202.6035      0.65      2.00         10.0000          7.9358          1.0000      0.5040        -4.20        -0.0193       -0.95
10956612      B201810071742A       -28.1210      -179.2650       400.0000      2018-10-07      17:42:21      5.6215       Mw       -24.4206      -145.4221        1513       4578      P0024          P       498.5952       30.4740       90.9237      255.5774      0.50      2.00         10.0000         50.1898          1.0000      0.8765         1.50         0.0044       -0.89
10957936      C201810102048A        -5.7080       151.2200        45.0500      2018-10-10      20:48:20      7.0220       Mw       -12.3012      -171.8087      -12345       4837      P0008          P       486.1320       37.0690      102.8795      276.8790      1.00      2.00         10.0000         38.1056          1.0000      0.4964        -4.35        -0.0102       -0.92
10957936      C201810102048A        -5.7080       151.2200        45.0500      2018-10-10      20:48:20      7.0220       Mw       -11.9197      -168.6248      -12345       5430      P0009          P       474.6914       40.1240      101.7413      275.3210      1.15      2.00         10.0000         14.2428          1.0000      0.3648         0.70         0.0016       -0.70
10957936      C201810102048A        -5.7080       151.2200        45.0500      2018-10-10      20:48:20      7.0220       Mw       -13.9602      -164.8883      -12345       5292      P0010          P       459.4220       43.9550      104.2195      276.3256      0.60      2.00         10.0000          8.7068          1.0000      0.8718         6.30         0.0131       -0.59
10957936      C201810102048A        -5.7080       151.2200        45.0500      2018-10-10      20:48:20      7.0220       Mw       -14.0575      -159.2553      -12345       5126      P0011          P       436.9148       49.4050      103.6400      274.5629      0.50      2.00         10.0000         27.2993          1.0000      0.8279         5.55         0.0106       -0.93
10957936      C201810102048A        -5.7080       151.2200        45.0500      2018-10-10      20:48:20      7.0220       Mw       -15.1179      -154.6893      -12345       4568      P0012          P       418.1852       53.8900      104.5674      273.9882      0.60      1.60         10.0000         21.1175          1.0000      0.8560         6.00         0.0107       -0.96
10957936      C201810102048A        -5.7080       151.2200        45.0500      2018-10-10      20:48:20      7.0220       Mw       -10.2915      -135.8227      -12345       4206      P0017          P       341.9625       72.2600       99.0058      267.2464      0.45      2.00         10.0000          8.7719          1.0000      0.5111        12.00         0.0176       -0.95
10957936      C201810102048A        -5.7080       151.2200        45.0500      2018-10-10      20:48:20      7.0220       Mw       -24.4717      -145.3958      -12345       4571      P0024          P       378.4655       63.4530      114.5468      276.0407      0.75      1.55         10.0000         12.4017          1.0000      0.6723        -4.40        -0.0070       -0.90
10957936      C201810102048A        -5.7080       151.2200        45.0500      2018-10-10      20:48:20      7.0220       Mw       -21.7916      -148.4052      -12345       4717      P0025          P       391.0754       60.4200      111.8549      275.9565      1.15      2.00         10.0000         21.2768          1.0000      0.6684        10.70         0.0177       -0.75
10959899      C201810160028A       -21.9360       169.4900        10.0000      2018-10-16      00:28:13      6.3459       Mw       -12.3263      -171.7768        1499       4845      P0008          P       622.6146       20.2880       64.8062      239.2233      0.50      2.00         10.0000         43.6025          1.0000      0.7233         3.40         0.0123       -1.88
10959899      C201810160028A       -21.9360       169.4900        10.0000      2018-10-16      00:28:13      6.3459       Mw       -11.7862      -143.8761        1517       4810      P0013          P       453.4190       45.5870       85.0500      250.7425      0.50      2.00         10.0000         30.4995          1.0000      0.8318         4.80         0.0096       -1.62
10959899      C201810160028A       -21.9360       169.4900        10.0000      2018-10-16      00:28:13      6.3459       Mw        -9.1236      -137.3164      -12345       4213      P0016          P       424.4781       52.5590       84.6599      249.2945      0.85      1.55         10.0000          8.7123          1.0000      0.5092        -6.60        -0.0119       -1.53
10959899      C201810160028A       -21.9360       169.4900        10.0000      2018-10-16      00:28:13      6.3459       Mw       -10.3043      -135.9453      -12345       4095      P0017          P       420.8396       53.4190       86.6324      250.2506      0.40      2.00         10.0000          5.7579          1.0000      0.6517        -1.35        -0.0024       -1.69
10959899      C201810160028A       -21.9360       169.4900        10.0000      2018-10-16      00:28:13      6.3459       Mw       -15.2824      -130.6303        1506       4005      P0019          P       406.6990       56.8050       94.3629      253.4999      0.95      1.70         10.0000         31.1755          1.0000      0.7280         7.00         0.0120       -1.76
10959905      C201810160103A       -21.7260       169.4870        10.0000      2018-10-16      01:03:43      6.6862       Mw        -9.1232      -137.3158      -12345       4213      P0016          P       424.5144       52.5440       84.8211      249.5580      0.70      1.45         10.0000          7.5294          1.0000      0.8086         4.90         0.0089       -1.79
10959905      C201810160103A       -21.7260       169.4870        10.0000      2018-10-16      01:03:43      6.6862       Mw       -10.3044      -135.9458      -12345       4097      P0017          P       420.9183       53.4100       86.7891      250.5119      1.40      2.00         10.0000          9.3187          1.0000      0.5208        -1.20        -0.0021       -1.75
